shot_id,x,y,team_id,made,description,meta,flag2
2846342223,8.0,45.0,77,True,2nd 13:22:00 : made by Richie Saunders(BYU) 64-76,period_2 player_787741422 team_77,False
2846342240,25.0,82.0,77,True,2nd 12:40:00 : made by Kennard Davis Jr.(BYU) 66-79,period_2 player_787741425 team_77,False
2846342243,92.0,58.0,207,False,2nd 12:17:00 : missed by Alton Hamilton IV(Eastern Wash.) 66-79,period_2 player_787741454 team_207,False
2846342249,8.0,94.0,77,False,2nd 12:10:00 : missed by Tyler Mrus(BYU) 66-79,period_2 player_787741424 team_77,False
2846342267,93.0,44.0,207,False,2nd 11:49:00 : missed by Johnny Radford(Eastern Wash.) 66-79,period_2 player_787741456 team_207,False
2846342271,5.0,3.0,77,True,2nd 11:44:00 : made by Kennard Davis Jr.(BYU) 66-82,period_2 player_787741425 team_77,False
2846342275,72.0,76.0,207,True,2nd 11:22:00 : made by Johnny Radford(Eastern Wash.) 69-82,period_2 player_787741456 team_207,False
2846342279,6.0,52.0,77,True,2nd 10:51:00 : made by Robert Wright III(BYU) 69-84,period_2 player_787741426 team_77,False
2846342280,69.0,32.0,207,False,2nd 10:35:00 : missed by Johnny Radford(Eastern Wash.) 69-84,period_2 player_787741456 team_207,False
2846342284,6.0,52.0,77,True,2nd 10:26:00 : made by AJ Dybantsa(BYU) 69-86,period_2 player_787741432 team_77,False
2846342292,91.0,46.0,207,True,2nd 10:02:00 : made by Alton Hamilton IV(Eastern Wash.) 71-86,period_2 player_787741454 team_207,False
2846342294,7.0,48.0,77,True,2nd 09:39:00 : made by Khadim Mboup(BYU) 71-88,period_2 player_787741429 team_77,False
2846342301,7.0,50.0,77,True,2nd 09:15:00 : made by Khadim Mboup(BYU) 71-90,period_2 player_787741429 team_77,False
2846342316,85.0,6.0,207,False,2nd 09:08:00 : missed by Alton Hamilton IV(Eastern Wash.) 71-90,period_2 player_787741454 team_207,False
2846342319,90.0,47.0,207,True,2nd 09:02:00 : made by Kiree Huie(Eastern Wash.) 73-90,period_2 player_787741447 team_207,False
2846342321,32.0,61.0,77,True,2nd 08:53:00 : made by Robert Wright III(BYU) 73-93,period_2 player_787741426 team_77,False
2846342323,89.0,52.0,207,False,2nd 08:37:00 : missed by Kiree Huie(Eastern Wash.) 73-93,period_2 player_787741447 team_207,False
2846342327,94.0,50.0,207,True,2nd 08:35:00 : made by Kiree Huie(Eastern Wash.) 75-93,period_2 player_787741447 team_207,False
2846342340,13.0,48.0,77,False,2nd 08:05:00 : missed by Robert Wright III(BYU) 75-93,period_2 player_787741426 team_77,False
2846342344,83.0,52.0,207,True,2nd 07:53:00 : made by Kiree Huie(Eastern Wash.) 77-93,period_2 player_787741447 team_207,False
2846342348,33.0,39.0,77,False,2nd 07:42:00 : missed by Richie Saunders(BYU) 77-93,period_2 player_787741422 team_77,False
